Date,SalesPerson,Sales,Total Excluding Tax,Total Including Tax,Profit
12/03/2014,Hudson Hollinworth,15,18814.4,21636.56,7414.8
12/03/2014,Hudson Onslow,11,16069,18479.35,7701
12/03/2014,Jack Potter,16,10242.2,11778.53,5611.4
12/03/2014,Kayla Woodcock,25,15565.95,17900.84,8841.45
12/03/2014,Lily Code,36,12928.25,14867.5,6615.3
12/03/2014,Sophia Hinton,12,8962.6,10306.99,3450.1
12/03/2014,Taj Shand,6,9080.6,10442.69,6997.2
13/03/2014,Amy Trefl,22,12786,14703.9,5897.25
13/03/2014,Anthony Grosse,52,33310.05,38306.56,17875.4
13/03/2014,Archer Lamble,24,25236.65,29022.15,13210.6
13/03/2014,Hudson Hollinworth,37,41368.6,47573.9,20060.8
13/03/2014,Hudson Onslow,36,32982.45,37929.82,17273.1
13/03/2014,Jack Potter,56,40031.9,46036.69,18496.6
13/03/2014,Kayla Woodcock,33,14979.55,17226.49,7336.9
13/03/2014,Lily Code,26,20064.4,23074.06,10467.7
13/03/2014,Sophia Hinton,37,21120.2,24288.23,10428.3
13/03/2014,Taj Shand,31,21212,24393.8,11021.75
14/03/2014,Amy Trefl,4,4978.6,5725.39,2409.3
14/03/2014,Anthony Grosse,22,15884.8,18267.53,8183.2
14/03/2014,Archer Lamble,16,5874.75,6755.96,3274.5
14/03/2014,Hudson Hollinworth,11,7333,8432.95,3408.5
14/03/2014,Hudson Onslow,22,17084.2,19646.83,7692.3
14/03/2014,Jack Potter,23,27950,32142.5,12094.5
14/03/2014,Kayla Woodcock,28,28643.7,32940.26,12144.1
14/03/2014,Lily Code,12,8433.3,9698.3,3517.4
14/03/2014,Sophia Hinton,20,8511.2,9787.89,4311.5
14/03/2014,Taj Shand,40,24276.75,27918.27,12813.2
15/03/2014,Amy Trefl,12,8548.4,9830.66,4321.2
15/03/2014,Anthony Grosse,13,9186.1,10564.02,4968.8
15/03/2014,Archer Lamble,6,4447,5114.05,1529.5
15/03/2014,Hudson Hollinworth,4,2293.6,2637.64,1297.6
15/03/2014,Hudson Onslow,8,3332,3831.8,1965
15/03/2014,Jack Potter,3,860,989,540.5
15/03/2014,Kayla Woodcock,7,3084.6,3547.29,1426.7
15/03/2014,Lily Code,10,10893.8,12527.87,5472.3
15/03/2014,Sophia Hinton,12,11383.65,13091.2,6320.3
15/03/2014,Taj Shand,7,8808,10129.2,3656.5
17/03/2014,Amy Trefl,7,4330.9,4980.54,2235.2
17/03/2014,Anthony Grosse,6,2833.5,3258.53,1610.5
17/03/2014,Archer Lamble,21,36450,41917.51,16322
17/03/2014,Hudson Hollinworth,17,9200,10580,5138.4
17/03/2014,Hudson Onslow,23,14840.2,17066.23,6275.5
17/03/2014,Jack Potter,10,20282.25,23324.59,9641.5
17/03/2014,Kayla Woodcock,21,17627.4,20271.51,9407.7
17/03/2014,Lily Code,23,9774.3,11240.45,5524.5
17/03/2014,Sophia Hinton,17,10536.7,12117.21,5763.6
17/03/2014,Taj Shand,15,11599.45,13339.37,6069.7
18/03/2014,Amy Trefl,28,16264.2,18703.83,8691.5
18/03/2014,Anthony Grosse,14,15823,18196.45,8856
18/03/2014,Archer Lamble,31,20083.5,23096.03,8871
18/03/2014,Hudson Hollinworth,12,13793,15861.96,7299
18/03/2014,Hudson Onslow,29,18056.1,20764.52,9255.3
18/03/2014,Jack Potter,25,22439.3,25805.2,11191.6
18/03/2014,Kayla Woodcock,17,8828.5,10152.78,4775.7
18/03/2014,Lily Code,11,16768.55,19283.83,9568.65
18/03/2014,Sophia Hinton,25,23636.95,27182.49,12345.95
18/03/2014,Taj Shand,29,37246.3,42833.25,20023.9
19/03/2014,Amy Trefl,16,5415.6,6227.94,2204.4
19/03/2014,Anthony Grosse,20,12953.65,14896.71,5816.85
19/03/2014,Archer Lamble,24,21808,25079.2,12101.5
19/03/2014,Hudson Hollinworth,24,17685.2,20337.98,7760.4
19/03/2014,Hudson Onslow,10,5705.8,6561.67,1623.2
19/03/2014,Jack Potter,18,10547.8,12129.97,6388.6
19/03/2014,Kayla Woodcock,13,21582,24819.3,10157.5
19/03/2014,Lily Code,8,3520.2,4048.23,1190.6
19/03/2014,Sophia Hinton,14,18944,21785.6,8269.5
19/03/2014,Taj Shand,13,6249.6,7187.04,3084.2
20/03/2014,Amy Trefl,5,3602,4142.3,2067
20/03/2014,Anthony Grosse,19,10944.45,12586.12,6244.5
20/03/2014,Archer Lamble,3,3700,4255,1656
20/03/2014,Hudson Hollinworth,29,16265,18704.75,7752
20/03/2014,Hudson Onslow,21,12010,13811.5,5889.25
20/03/2014,Jack Potter,26,16284.2,18726.83,8439.7
20/03/2014,Kayla Woodcock,22,27905.85,32091.73,12543.25
20/03/2014,Lily Code,15,8132.15,9351.98,3889.8
20/03/2014,Sophia Hinton,34,17668.1,20318.31,7026.05
20/03/2014,Taj Shand,8,1718.6,1976.39,990.3
21/03/2014,Amy Trefl,34,13797.1,15866.67,6931
21/03/2014,Anthony Grosse,12,13184.5,15162.18,6964
21/03/2014,Archer Lamble,6,5302,6097.3,2413
21/03/2014,Hudson Hollinworth,18,13707.7,15763.86,6845.1
21/03/2014,Hudson Onslow,11,3952,4544.8,1986.5
21/03/2014,Jack Potter,26,20113.9,23130.99,9889.4
21/03/2014,Kayla Woodcock,23,13063.75,15023.31,5391.65
21/03/2014,Lily Code,20,19501,22426.15,7820
21/03/2014,Sophia Hinton,47,29083.5,33446.03,15877.6
21/03/2014,Taj Shand,3,2427,2791.05,1165.5
22/03/2014,Amy Trefl,29,20602.75,23693.17,9252.25
22/03/2014,Anthony Grosse,7,5371,6176.65,2257.5
22/03/2014,Archer Lamble,18,13061.5,15020.73,7201
22/03/2014,Hudson Hollinworth,2,2940,3381,630
22/03/2014,Hudson Onslow,13,8912,10248.8,3883.5
22/03/2014,Kayla Woodcock,11,18529.5,21308.93,12940
22/03/2014,Lily Code,15,8525.05,9803.81,4778.15
22/03/2014,Sophia Hinton,10,3156.4,3629.86,1852
22/03/2014,Taj Shand,8,4463.4,5132.91,2474.7
24/03/2014,Amy Trefl,12,15734,18094.1,10658
24/03/2014,Anthony Grosse,14,8637.6,9933.24,3258
24/03/2014,Archer Lamble,27,23436.8,26952.32,9360.1
24/03/2014,Hudson Hollinworth,7,4780,5497,2617.5
24/03/2014,Hudson Onslow,28,26401.35,30361.55,13260.4
24/03/2014,Jack Potter,19,12244.15,14080.77,6202.95
24/03/2014,Kayla Woodcock,14,9661.2,11110.38,5154.1
24/03/2014,Lily Code,21,12405,14265.75,5747
24/03/2014,Sophia Hinton,9,6426,7389.9,2542
24/03/2014,Taj Shand,20,7666.5,8816.48,4198.1
25/03/2014,Amy Trefl,46,29554.6,33987.79,12986.3
25/03/2014,Anthony Grosse,20,11779.2,13546.08,5358.2
25/03/2014,Archer Lamble,36,35140.6,40411.69,17833.4
25/03/2014,Hudson Hollinworth,26,21103.25,24268.74,10968.65
25/03/2014,Hudson Onslow,35,18429.6,21194.04,11317.8
25/03/2014,Jack Potter,21,7434.6,8549.79,4215.6
25/03/2014,Kayla Woodcock,55,26226,30159.91,13591.6
25/03/2014,Lily Code,12,6432.5,7397.38,3403
25/03/2014,Sophia Hinton,25,18889.4,21722.81,8708.8
25/03/2014,Taj Shand,21,12822.8,14746.22,6154.3
26/03/2014,Amy Trefl,19,16250.25,18687.8,7574.75
26/03/2014,Anthony Grosse,18,16728,19237.2,9052
26/03/2014,Archer Lamble,6,3378,3884.7,1716
26/03/2014,Hudson Hollinworth,17,16645.15,19141.93,8854.4
26/03/2014,Hudson Onslow,19,4042.25,4648.59,2359.75
26/03/2014,Jack Potter,23,16453.4,18921.42,7777.4
26/03/2014,Kayla Woodcock,8,6290.5,7234.08,3268
26/03/2014,Lily Code,10,10720,12328,5541.75
26/03/2014,Sophia Hinton,13,6811,7832.65,3704
26/03/2014,Taj Shand,13,6592.25,7581.09,3374.25
27/03/2014,Amy Trefl,24,27320.4,31418.46,12995.5
27/03/2014,Anthony Grosse,20,14836.1,17061.52,7159.6
27/03/2014,Archer Lamble,7,3851.8,4429.57,1396
27/03/2014,Hudson Hollinworth,13,3126.5,3595.48,1922
27/03/2014,Hudson Onslow,11,8790,10108.5,4505
27/03/2014,Jack Potter,3,386.6,444.59,234.5
27/03/2014,Kayla Woodcock,10,4483.9,5156.49,2095.3
27/03/2014,Lily Code,22,25923.8,29812.37,11721.7
27/03/2014,Sophia Hinton,17,13247.4,15234.51,6915.8
27/03/2014,Taj Shand,22,17581,20218.15,9410.1
28/03/2014,Amy Trefl,29,25308.85,29105.18,13851.5
28/03/2014,Anthony Grosse,57,41414.75,47626.96,18743.9
28/03/2014,Archer Lamble,31,15042,17298.31,7856.7
28/03/2014,Hudson Hollinworth,25,41625.75,47869.61,18952.45
28/03/2014,Hudson Onslow,32,34766.45,39981.42,14359.95
28/03/2014,Jack Potter,12,15953,18345.95,8076.5
28/03/2014,Kayla Woodcock,16,16800.2,19320.23,8582.2
28/03/2014,Lily Code,22,14849,17076.35,7884.5
28/03/2014,Sophia Hinton,36,41341.65,47542.9,18814.9
28/03/2014,Taj Shand,46,21426.4,24640.36,10674.9
29/03/2014,Amy Trefl,22,20355,23408.25,9279.5
29/03/2014,Anthony Grosse,12,13756,15819.4,6681
29/03/2014,Archer Lamble,4,228,262.2,112.5
29/03/2014,Hudson Hollinworth,10,6566.55,7551.54,3206.05
29/03/2014,Hudson Onslow,9,2421.3,2784.5,1375
29/03/2014,Kayla Woodcock,6,5068,5828.2,2085
29/03/2014,Lily Code,24,13126,15094.9,7012.5
29/03/2014,Sophia Hinton,10,2825.2,3248.98,1568.8
31/03/2014,Amy Trefl,27,15739.3,18100.2,8147.6
31/03/2014,Anthony Grosse,17,14781.4,16998.61,7517
31/03/2014,Archer Lamble,37,18457.95,21226.65,8731.6
31/03/2014,Hudson Hollinworth,21,15626.15,17970.07,8269.05
31/03/2014,Hudson Onslow,27,30177.4,34704.01,14096.7
31/03/2014,Jack Potter,12,9367.6,10772.74,4892.5
31/03/2014,Kayla Woodcock,19,11752.2,13515.03,2774.6
31/03/2014,Lily Code,23,10420,11983,4830.3
31/03/2014,Sophia Hinton,24,10479.45,12051.37,5847.4
31/03/2014,Taj Shand,19,15020,17273,7658
01/04/2014,Amy Trefl,26,20161,23185.15,9943.5
01/04/2014,Anthony Grosse,15,6545.5,7527.33,3478
01/04/2014,Archer Lamble,36,25008.9,28760.24,12598.1
01/04/2014,Hudson Hollinworth,16,28922.8,33261.22,14185.4
01/04/2014,Hudson Onslow,18,11401.75,13112.01,5262
01/04/2014,Jack Potter,34,27238.9,31324.74,12504.7
01/04/2014,Kayla Woodcock,15,17241,19827.15,8591
01/04/2014,Lily Code,34,22825.3,26249.1,14867.05
01/04/2014,Sophia Hinton,24,22229.4,25563.81,10250.8
01/04/2014,Taj Shand,26,25666.5,29516.48,11480.45
02/04/2014,Amy Trefl,34,18767.1,21582.17,10174.1
02/04/2014,Anthony Grosse,26,18593,21381.95,7520
02/04/2014,Archer Lamble,24,7532,8661.8,3066.9
02/04/2014,Hudson Hollinworth,23,14511.2,16687.88,5884.65
02/04/2014,Hudson Onslow,9,9451.6,10869.34,4292.6
02/04/2014,Jack Potter,19,9257,10645.55,5076.25
02/04/2014,Kayla Woodcock,12,9934,11424.1,4929
02/04/2014,Lily Code,6,2214.5,2546.68,1211.5
02/04/2014,Sophia Hinton,22,18455.2,21223.48,9572.1
02/04/2014,Taj Shand,10,13124.6,15093.29,7388.9
03/04/2014,Amy Trefl,9,3219.45,3702.37,1469.95
03/04/2014,Anthony Grosse,24,19291.95,22185.75,8650.85
03/04/2014,Archer Lamble,15,9030.5,10385.08,4383.5
03/04/2014,Hudson Hollinworth,24,9646.25,11093.19,5144.5
03/04/2014,Hudson Onslow,4,3088,3551.2,586
03/04/2014,Jack Potter,16,11340,13041,5005
03/04/2014,Kayla Woodcock,28,22491.8,25865.57,12065.4
03/04/2014,Lily Code,15,5643,6489.45,2745.5
03/04/2014,Sophia Hinton,23,10590.8,12179.42,4492.2
03/04/2014,Taj Shand,15,6389,7347.35,3094.5
04/04/2014,Amy Trefl,32,14523.7,16702.26,7721.4
04/04/2014,Anthony Grosse,22,18099.4,20814.31,10157.9
04/04/2014,Archer Lamble,30,20481,23553.15,8898.9
04/04/2014,Hudson Hollinworth,41,46852.7,53880.61,24608.65
04/04/2014,Hudson Onslow,27,18837.5,21663.13,7451.3
04/04/2014,Jack Potter,33,15181.6,17458.84,7564
04/04/2014,Kayla Woodcock,25,14826.2,17050.13,6142.2
04/04/2014,Lily Code,26,11467.7,13187.86,6052
04/04/2014,Sophia Hinton,31,21724.7,24983.41,10905.7
04/04/2014,Taj Shand,37,19111.55,21978.29,8696.2
05/04/2014,Anthony Grosse,11,13542,15573.3,5373
05/04/2014,Archer Lamble,8,3115.8,3583.17,1587.9
05/04/2014,Hudson Onslow,8,4715.5,5422.83,1633
05/04/2014,Jack Potter,9,7152.2,8225.03,4017.6
05/04/2014,Kayla Woodcock,15,13505,15530.75,7506
05/04/2014,Sophia Hinton,2,3650,4197.5,1480
07/04/2014,Amy Trefl,31,14343,16494.46,6829.6
07/04/2014,Anthony Grosse,17,7905.9,9091.79,3538.9
07/04/2014,Archer Lamble,28,24702.4,28407.77,11865.5
07/04/2014,Hudson Hollinworth,8,10659,12257.85,5520
07/04/2014,Hudson Onslow,22,13390.4,15398.96,7167.5
07/04/2014,Jack Potter,11,6748.6,7760.89,3379.3
07/04/2014,Kayla Woodcock,32,25776.2,29642.63,12415.2
07/04/2014,Lily Code,31,27167.7,31242.86,14381.5
07/04/2014,Sophia Hinton,19,19640,22586,9666.5
07/04/2014,Taj Shand,8,2964.5,3409.18,1529.5
08/04/2014,Amy Trefl,21,17596.7,20236.21,9201.6
08/04/2014,Anthony Grosse,22,12769.55,14684.99,5839.55
08/04/2014,Archer Lamble,25,28447.95,32715.15,15295.2
08/04/2014,Hudson Hollinworth,22,14484.25,16656.89,7639
08/04/2014,Hudson Onslow,26,28477.4,32749.01,18627.8
08/04/2014,Jack Potter,11,4182.25,4809.59,2036.5
08/04/2014,Kayla Woodcock,26,18002.4,20702.77,9235.6
08/04/2014,Lily Code,12,4589,5277.35,2693
08/04/2014,Sophia Hinton,29,27960,32154,15496.5
08/04/2014,Taj Shand,38,34860.55,40089.64,17462.9
09/04/2014,Amy Trefl,23,20305.9,23351.79,11116.5
09/04/2014,Anthony Grosse,29,10813.7,12435.77,4056.7
09/04/2014,Archer Lamble,22,40426.4,46490.36,21158.6
09/04/2014,Hudson Hollinworth,8,4251,4888.65,2539.5
09/04/2014,Hudson Onslow,12,18528,21307.2,9723.5
09/04/2014,Jack Potter,12,8069.4,9279.81,3979.2
09/04/2014,Kayla Woodcock,22,13622.6,15665.99,5582.5
09/04/2014,Lily Code,15,9753,11215.95,5232.5
09/04/2014,Sophia Hinton,22,22247.5,25584.63,10578.5
09/04/2014,Taj Shand,16,17295,19889.25,8281.5
10/04/2014,Amy Trefl,21,13720.4,15778.46,7228.8
10/04/2014,Anthony Grosse,25,16090.2,18503.73,7465.3
10/04/2014,Archer Lamble,16,11708,13464.2,5756.5
10/04/2014,Hudson Hollinworth,9,7823,8996.45,3703.5
10/04/2014,Hudson Onslow,28,15108.05,17374.26,7226.35
10/04/2014,Jack Potter,21,7575.55,8711.88,4145.3
10/04/2014,Kayla Woodcock,22,28334,32584.1,15916.5
10/04/2014,Lily Code,3,1818,2090.7,924
10/04/2014,Sophia Hinton,44,33840.75,38916.87,16386.75
10/04/2014,Taj Shand,8,7251.2,8338.88,3362.9
11/04/2014,Amy Trefl,28,26217.3,30149.9,17317.45
11/04/2014,Anthony Grosse,25,24907.2,28643.28,12868.9
11/04/2014,Archer Lamble,41,35934.85,41325.09,16575.05
11/04/2014,Hudson Hollinworth,37,32888.05,37821.27,12844.6
11/04/2014,Hudson Onslow,17,9354,10757.1,4992.5
11/04/2014,Jack Potter,34,19674.4,22625.56,8578.7
11/04/2014,Kayla Woodcock,27,29734.5,34194.68,13576.6
11/04/2014,Lily Code,22,10645.5,12242.33,5128
11/04/2014,Sophia Hinton,40,29934.2,34424.33,15440.3
11/04/2014,Taj Shand,34,29775.9,34242.29,12696.7
12/04/2014,Amy Trefl,7,1721,1979.15,790.5
12/04/2014,Anthony Grosse,17,11669.8,13420.27,5414.1
12/04/2014,Archer Lamble,4,3444,3960.6,1842
12/04/2014,Hudson Hollinworth,14,9860.6,11339.69,3824.6
12/04/2014,Hudson Onslow,3,407,468.05,235.5
12/04/2014,Jack Potter,5,6228.4,7162.66,2532
12/04/2014,Kayla Woodcock,3,427.9,492.09,144.9
12/04/2014,Lily Code,11,10023.75,11527.31,4386.75
12/04/2014,Sophia Hinton,10,8159.6,9383.54,4023.2
12/04/2014,Taj Shand,12,7166.6,8241.59,3906.7
14/04/2014,Amy Trefl,13,5821.35,6694.55,3405.2
14/04/2014,Anthony Grosse,15,6567.4,7552.51,3343.8
14/04/2014,Archer Lamble,27,17877.4,20559.01,9052.1
14/04/2014,Hudson Hollinworth,29,22508.5,25884.78,11919.3
14/04/2014,Hudson Onslow,17,10768.55,12383.83,5622.45
14/04/2014,Jack Potter,26,32206.05,37036.96,15701.05
14/04/2014,Kayla Woodcock,25,17161.2,19735.38,9416.1
14/04/2014,Lily Code,54,37651.4,43299.12,20167.6
14/04/2014,Sophia Hinton,22,21032.6,24187.49,10031.9
14/04/2014,Taj Shand,24,13739.95,15800.94,7453.45
15/04/2014,Amy Trefl,14,7092.7,8156.61,1922.9
15/04/2014,Anthony Grosse,15,9378,10784.7,3279
15/04/2014,Archer Lamble,14,9231.95,10616.74,4113.1
15/04/2014,Hudson Hollinworth,19,8224.1,9457.72,4665.5
15/04/2014,Hudson Onslow,7,2926.75,3365.76,1676.75
15/04/2014,Jack Potter,22,10072.5,11583.38,4916.5
15/04/2014,Kayla Woodcock,13,10930.2,12569.73,4014.6
15/04/2014,Lily Code,6,2590,2978.5,1384
15/04/2014,Sophia Hinton,25,19207.9,22089.09,8983.8
15/04/2014,Taj Shand,11,5956.25,6849.69,2100
16/04/2014,Amy Trefl,22,10927,12566.05,6376
16/04/2014,Anthony Grosse,24,13227,15211.05,6209.5
16/04/2014,Archer Lamble,30,14387.55,16545.69,6483.4
16/04/2014,Hudson Hollinworth,32,11529,13258.35,6290
16/04/2014,Hudson Onslow,24,26107.2,30023.28,13874.4
16/04/2014,Jack Potter,18,7620.2,8763.23,4290.1
16/04/2014,Kayla Woodcock,22,22201.5,25531.73,10814
16/04/2014,Lily Code,9,17806,20476.9,10946.5
16/04/2014,Sophia Hinton,29,28017.3,32219.9,13101.9
16/04/2014,Taj Shand,34,25003.5,28754.03,11701.75
17/04/2014,Amy Trefl,27,25775.4,29641.71,13594.5
17/04/2014,Anthony Grosse,39,16897.45,19432.07,7071.35
17/04/2014,Archer Lamble,26,23101.3,26566.5,12012.1
17/04/2014,Hudson Hollinworth,35,33903,38988.45,15818.9
17/04/2014,Hudson Onslow,37,28940.5,33281.58,14881
17/04/2014,Jack Potter,22,14329.1,16478.47,6430.1
17/04/2014,Kayla Woodcock,20,27724,31882.6,13432
17/04/2014,Lily Code,24,37138.8,42709.62,17054.9
17/04/2014,Sophia Hinton,23,23628.6,27172.89,14644
17/04/2014,Taj Shand,47,33195.6,38174.94,17570.6
18/04/2014,Amy Trefl,15,6027.4,6931.52,3360.8
18/04/2014,Anthony Grosse,14,6415.2,7377.48,3712
18/04/2014,Archer Lamble,41,45208.3,51989.55,23765
18/04/2014,Hudson Hollinworth,20,24997.4,28747.01,10941.5
18/04/2014,Hudson Onslow,23,18229.6,20964.04,8312.5
18/04/2014,Jack Potter,26,9912.8,11399.72,5384.5
18/04/2014,Kayla Woodcock,43,44023.5,50627.03,22071.9
18/04/2014,Lily Code,16,5885.5,6768.33,3096
18/04/2014,Sophia Hinton,30,24510.6,28187.19,12670.9
18/04/2014,Taj Shand,32,19528.4,22457.66,8877.7
19/04/2014,Amy Trefl,5,831.5,956.23,366.5
19/04/2014,Anthony Grosse,10,3576,4112.4,2047
19/04/2014,Archer Lamble,7,4648,5345.2,2776
19/04/2014,Hudson Hollinworth,11,9515.9,10943.29,4030
19/04/2014,Hudson Onslow,9,15321,17619.15,7128.5
19/04/2014,Jack Potter,9,3948.25,4540.49,1281
19/04/2014,Kayla Woodcock,9,3914.5,4501.68,2030
19/04/2014,Sophia Hinton,4,986.8,1134.82,492.5
19/04/2014,Taj Shand,16,11178.5,12855.28,4934.5
21/04/2014,Amy Trefl,13,6977.8,8024.47,3262.9
21/04/2014,Anthony Grosse,19,31312,36008.8,13905
21/04/2014,Archer Lamble,13,16873.9,19404.99,7828
21/04/2014,Hudson Hollinworth,7,11188.6,12866.89,5201.5
21/04/2014,Hudson Onslow,9,6452.2,7420.03,2930.5
21/04/2014,Jack Potter,8,2307.3,2653.4,1245
21/04/2014,Kayla Woodcock,8,5030.2,5784.73,2645.5
21/04/2014,Lily Code,15,7054.75,8112.96,3936.5
21/04/2014,Sophia Hinton,16,12019.8,13822.77,5206.2
21/04/2014,Taj Shand,8,3487,4010.05,1461.75
22/04/2014,Amy Trefl,15,7249.55,8336.98,3694.85
22/04/2014,Anthony Grosse,37,31648.5,36395.78,14114.5
22/04/2014,Archer Lamble,52,37366.45,42971.43,19335.2
22/04/2014,Hudson Hollinworth,28,20578.5,23665.29,10920.5
22/04/2014,Hudson Onslow,27,27075.2,31136.48,13625.6
22/04/2014,Jack Potter,22,14193.4,16322.41,6637.45
22/04/2014,Kayla Woodcock,41,33145.55,38117.39,14666
22/04/2014,Lily Code,19,10510.6,12087.19,4737.8
22/04/2014,Sophia Hinton,10,5777,6643.55,3345.5
22/04/2014,Taj Shand,26,16307.4,18753.51,8678
23/04/2014,Amy Trefl,23,26502.55,30477.93,13203.85
23/04/2014,Anthony Grosse,25,12347.2,14199.29,5880.05
23/04/2014,Archer Lamble,37,28882.6,33214.99,13085.4
23/04/2014,Hudson Hollinworth,49,33248.2,38235.44,14697.7
23/04/2014,Hudson Onslow,40,27756.4,31919.87,13404.4
23/04/2014,Jack Potter,30,18566.9,21351.94,9295.6
23/04/2014,Kayla Woodcock,43,24929.8,28669.27,13194.4
23/04/2014,Lily Code,24,13245.9,15232.79,7041.8
23/04/2014,Sophia Hinton,24,22777.95,26194.65,11359.4
23/04/2014,Taj Shand,31,29136,33506.4,13028.25
24/04/2014,Amy Trefl,8,3507.4,4033.51,1979.5
24/04/2014,Anthony Grosse,20,9302.6,10698,4316.3
24/04/2014,Archer Lamble,20,18600.5,21390.58,9637.2
24/04/2014,Hudson Hollinworth,16,10406.8,11967.82,7352
24/04/2014,Hudson Onslow,26,21181.2,24358.38,11967.2
24/04/2014,Jack Potter,22,13038,14993.7,6727.5
24/04/2014,Kayla Woodcock,28,13445.5,15462.34,6217.5
24/04/2014,Lily Code,28,20750.4,23862.96,10792
24/04/2014,Sophia Hinton,24,13967.3,16062.4,6967.6
24/04/2014,Taj Shand,35,41704.45,47960.12,20226.1
25/04/2014,Amy Trefl,23,12062.4,13871.76,6788.6
25/04/2014,Anthony Grosse,50,25905.85,29791.73,12288
25/04/2014,Archer Lamble,37,35644,40990.6,17517.5
25/04/2014,Hudson Hollinworth,41,37155.55,42728.89,18878.35
25/04/2014,Hudson Onslow,27,16130,18549.5,7531
25/04/2014,Jack Potter,55,42759.1,49172.97,19342.3
25/04/2014,Kayla Woodcock,30,26330.2,30279.73,14074.1
25/04/2014,Lily Code,16,7203,8283.46,3628
25/04/2014,Sophia Hinton,34,20894.95,24029.2,8832.65
25/04/2014,Taj Shand,40,27912.85,32099.78,14267.05
26/04/2014,Amy Trefl,19,32897,37831.55,15918
26/04/2014,Anthony Grosse,26,12920,14858,5764.5
26/04/2014,Archer Lamble,10,7237,8322.55,3758.5
26/04/2014,Hudson Hollinworth,9,3260.2,3749.23,813.1
26/04/2014,Hudson Onslow,22,12323.5,14172.03,5256.5
26/04/2014,Jack Potter,20,8958.5,10302.28,4472.5
26/04/2014,Kayla Woodcock,14,10745.2,12356.98,6040.2
26/04/2014,Lily Code,21,13751,15813.65,5882.9
26/04/2014,Sophia Hinton,22,17122.4,19690.76,9656
26/04/2014,Taj Shand,7,12622.2,14515.53,6511.1
28/04/2014,Amy Trefl,5,5223,6006.45,2833
28/04/2014,Anthony Grosse,15,7402.85,8513.28,3525.6
28/04/2014,Archer Lamble,15,12818.8,14741.62,5121
28/04/2014,Hudson Hollinworth,12,6605.3,7596.1,3545.1
28/04/2014,Hudson Onslow,16,19121.75,21990.02,8565.5
28/04/2014,Jack Potter,15,8921.4,10259.61,4902.95
28/04/2014,Kayla Woodcock,15,23415,26927.25,10338
28/04/2014,Lily Code,14,9584,11021.6,4758.9
28/04/2014,Sophia Hinton,17,6716.8,7724.32,2384.9
28/04/2014,Taj Shand,26,14983.45,17230.97,7774.5
29/04/2014,Amy Trefl,16,18056.6,20765.09,7978.2
29/04/2014,Anthony Grosse,3,3184,3661.6,1668
29/04/2014,Archer Lamble,12,7929,9118.35,4396
29/04/2014,Hudson Hollinworth,25,15531,17860.65,6879
29/04/2014,Hudson Onslow,19,14883.5,17116.03,9295.5
29/04/2014,Jack Potter,11,17640.6,20286.69,8324.1
29/04/2014,Kayla Woodcock,7,4001,4601.15,2148.5
29/04/2014,Lily Code,10,6597.4,7587.01,3264.6
29/04/2014,Sophia Hinton,12,9729,11188.35,3985.5
29/04/2014,Taj Shand,18,19055,21913.25,9639.5
30/04/2014,Amy Trefl,18,8136.4,9356.86,3495.6
30/04/2014,Anthony Grosse,20,6856,7884.4,3659
30/04/2014,Archer Lamble,20,19866.05,22845.96,13428.8
30/04/2014,Hudson Hollinworth,36,24861.65,28590.9,11704.1
30/04/2014,Hudson Onslow,28,23705.2,27260.99,11274.3
30/04/2014,Jack Potter,26,23461.5,26980.73,12018.6
30/04/2014,Kayla Woodcock,16,9441.3,10857.5,5643.5
30/04/2014,Lily Code,23,13690.85,15744.48,6893.35
30/04/2014,Sophia Hinton,27,11847.6,13624.74,5822.5
30/04/2014,Taj Shand,28,19194,22073.1,12820
01/05/2014,Amy Trefl,34,18713.3,21520.3,9496.9
01/05/2014,Anthony Grosse,45,41752.6,48015.49,21888.75
01/05/2014,Archer Lamble,22,9860.75,11339.86,5279.3
01/05/2014,Hudson Hollinworth,19,12320,14168.01,4672
01/05/2014,Hudson Onslow,11,5623,6466.45,2934
01/05/2014,Jack Potter,25,14396.6,16556.09,6569.05
01/05/2014,Kayla Woodcock,36,25657.3,29505.91,12750
01/05/2014,Lily Code,25,26505.5,30481.33,12967
01/05/2014,Sophia Hinton,34,27888.8,32072.12,13681.35
01/05/2014,Taj Shand,30,35167.4,40442.51,15775
02/05/2014,Amy Trefl,25,14115.8,16233.17,6622.5
02/05/2014,Anthony Grosse,22,15754.9,18118.14,6932.7
02/05/2014,Archer Lamble,18,19543.5,22475.03,9630
02/05/2014,Hudson Hollinworth,42,20411,23472.66,11278.25
02/05/2014,Hudson Onslow,25,17581.25,20218.45,8046
02/05/2014,Jack Potter,47,36752.2,42265.03,15900.35
02/05/2014,Kayla Woodcock,37,44521.45,51199.67,22836.15
02/05/2014,Lily Code,30,23920.5,27508.58,11181.8
02/05/2014,Sophia Hinton,7,9088,10451.2,4323.5
02/05/2014,Taj Shand,19,18436,21201.4,9299
03/05/2014,Amy Trefl,15,20208.55,23239.83,7199
03/05/2014,Anthony Grosse,22,27601.1,31741.27,13756.7
03/05/2014,Archer Lamble,4,2913,3349.95,1583.5
03/05/2014,Hudson Hollinworth,7,13262.5,15251.88,5744
03/05/2014,Hudson Onslow,13,7288,8381.2,3468.5
03/05/2014,Jack Potter,27,10404.1,11964.72,4716
03/05/2014,Kayla Woodcock,10,25169,28944.35,10588
